1.17738e+0, 4.50191e-16
2.31476e+0, 8.72552e-16
4.37843e+0, 1.66289e-15
8.77600e+0, 3.29162e-15
1.72539e+1, 6.51564e-15
3.45831e+1, 1.28974e-14
6.79914e+1, 2.55300e-14
1.26148e+2, 4.68433e-14
2.48010e+2, 9.27244e-14
4.97104e+2, 1.83544e-13
9.77320e+2, 3.63319e-13
1.95891e+3, 7.19175e-13
3.70534e+3, 1.37059e-12
7.28480e+3, 2.66766e-12
1.20368e+4, 4.14927e-12
1.57742e+4, 5.79362e-12
2.81577e+4, 1.02346e-11
5.53588e+4, 2.02590e-11
1.06755e+5, 3.86092e-11
2.05868e+5, 7.73979e-11
4.20684e+5, 1.49380e-10
8.27077e+5, 2.81108e-10
1.58471e+6, 4.96587e-10
3.23830e+6, 8.66215e-10
6.74640e+6, 1.36560e-9
1.42370e+7, 1.89717e-9
2.52506e+7, 2.17528e-9
3.86201e+7, 2.31459e-9
5.90684e+7, 2.31459e-9
9.03436e+7, 2.17528e-9
1.38178e+8, 1.96148e-9
2.11340e+8, 1.65652e-9
3.23239e+8, 1.33303e-9
4.94386e+8, 9.66170e-10
7.56150e+8, 6.04804e-10
1.15651e+9, 3.29055e-10
1.73502e+9, 1.69515e-10
2.60290e+9, 7.35805e-11
3.90492e+9, 3.18177e-11
5.63623e+9, 1.41587e-11
7.97954e+9, 6.17174e-12
1.10810e+10, 2.76497e-12
1.50935e+10, 1.28255e-12
2.09600e+10, 5.58473e-13
2.91067e+10, 2.46275e-13
3.96465e+10, 1.11560e-13
5.40030e+10, 5.00586e-14
7.21509e+10, 2.34096e-14
9.21496e+10, 1.14738e-14
